,D,T,G
51859,997.6003614457832,1029.0983935742972,-630630.6148696045
51860,997.6003614457832,1036.0326907630522,-647229.4830371705
51861,997.6003614457832,1042.9669879518074,-663991.6985868067
51862,997.6003614457832,1049.9012851405623,-680916.202427026
51863,997.6003614457832,1056.8355823293173,-698001.9470453198
51864,997.6003614457832,1063.7698795180725,-715247.8964083357
51865,997.6003614457832,1070.7041767068274,-732653.0258583464
51866,997.6003614457832,1077.6384738955824,-750216.322006475
51867,997.6003614457832,1084.5727710843375,-767936.7826230084
51868,997.6003614457832,1091.5070682730925,-785813.4165251716
51869,997.6003614457832,1098.4413654618475,-803845.2434626713
51870,997.6003614457832,1105.3756626506024,-822031.2940013588
51871,997.6003614457832,1112.3099598393576,-840370.6094052183
51872,997.6003614457832,1119.2442570281125,-858862.24151706
51873,997.6003614457832,1126.1785542168675,-877505.2526380098
51874,997.6003614457832,1133.1128514056227,-896298.7154061823
51875,997.6003614457832,1140.0471485943776,-915241.7126746121
51876,997.6003614457832,1146.9814457831326,-934333.3373887304
51877,997.6003614457832,1153.9157429718875,-953572.6924634862
51878,997.6003614457832,1160.8500401606427,-972958.8906603896
51879,997.6003614457832,1167.7843373493977,-992491.0544644563
51880,997.6003614457832,1174.7186345381526,-1012168.3159614025
51881,997.6003614457832,1181.6529317269078,-1031989.81671505
51882,997.6003614457832,1188.5872289156628,-1051954.707645119
51883,997.6003614457832,1195.5215261044177,-1072062.1489055662
51884,997.6003614457832,1202.455823293173,-1092311.3097634683
51885,997.6003614457832,1209.3901204819279,-1112701.3684786346
51886,997.6003614457832,1216.3244176706828,-1133231.5121839682
51887,997.6003614457832,1223.2587148594378,-1153900.9367666799
51888,997.6003614457832,1230.193012048193,-1174708.8467504163
51889,997.6003614457832,1237.127309236948,-1195654.455178373
51890,997.6003614457832,1244.0616064257028,-1216736.9834974313
51891,997.6003614457832,1250.995903614458,-1237955.6614433522
51892,997.6003614457832,1257.930200803213,-1259309.726927166
51893,997.6003614457832,1264.864497991968,-1280798.42592263
51894,997.6003614457832,1271.798795180723,-1302421.012354973
51895,997.6003614457832,1278.733092369478,-1324176.7479908164
51896,997.6003614457832,1285.667389558233,-1346064.9023293832
51897,997.6003614457832,1292.601686746988,-1368084.7524949547
51898,997.6003614457832,1299.535983935743,-1390235.5831306786
51899,997.6003614457832,1306.4702811244981,-1412516.6862936425
51900,997.6003614457832,1313.404578313253,-1434927.3613512807
51901,997.6003614457832,1320.338875502008,-1457466.9148791856
51902,997.6003614457832,1327.2731726907632,-1480134.6605601693
51903,997.6003614457832,1334.2074698795182,-1502929.9190847802
51904,997.6003614457832,1341.141767068273,-1525852.018053086
51905,997.6003614457832,1348.076064257028,-1548900.2918779047
51906,997.6003614457832,1355.0103614457832,-1572074.0816893193
51907,997.6003614457832,1361.9446586345382,-1595372.7352405968
51908,997.6003614457832,1368.8789558232932,-1618795.6068154697
51909,997.6003614457832,1375.8132530120483,-1642342.0571367233
51910,997.6003614457832,1382.7475502008033,-1666011.4532761811
51911,997.6003614457832,1389.6818473895582,-1689803.1685659767
51912,997.6003614457832,1396.6161445783132,-1713716.582511224
51913,997.6003614457832,1403.5504417670684,-1737751.0807039177
51914,997.6003614457832,1410.4847389558233,-1761906.0547382296
51915,997.6003614457832,1417.4190361445783,-1786180.902127062
51916,997.6003614457832,1424.3533333333335,-1810575.0262198865
51917,997.6003614457832,1431.2876305220884,-1835087.8361218758
51918,997.6003614457832,1438.2219277108434,-1859718.7466142976
51919,997.6003614457832,1445.1562248995986,-1884467.1780761555
51920,997.6003614457832,1452.0905220883535,-1909332.556407027
51921,997.6003614457832,1459.0248192771085,-1934314.3129512335
51922,997.6003614457832,1465.9591164658634,-1959411.8844230594
51923,997.6003614457832,1472.8934136546186,-1984624.712833308
51924,997.6003614457832,1479.8277108433736,-2009952.2454169558
51925,997.6003614457832,1486.7620080321285,-2035393.9345619837
51926,997.6003614457832,1493.6963052208837,-2060949.237739375
51927,997.6003614457832,1500.6306024096386,-2086617.6174341892
51928,997.6003614457832,1507.5648995983936,-2112398.541077842
51929,997.6003614457832,1514.4991967871485,-2138291.480981385
51930,997.6003614457832,1521.4334939759037,-2164295.9142699367
51931,997.6003614457832,1528.3677911646587,-2190411.3228181573
51932,997.6003614457832,1535.3020883534136,-2216637.193186766
51933,997.6003614457832,1542.2363855421688,-2242973.016560104
51934,997.6003614457832,1549.1706827309238,-2269418.2886847127
51935,997.6003614457832,1556.1049799196787,-2295972.509808908
51936,997.6003614457832,1563.0392771084337,-2322635.184623375
51937,997.6003614457832,1569.9735742971889,-2349405.8222026657
51938,997.6003614457832,1576.9078714859438,-2376283.935947729
51939,997.6003614457832,1583.8421686746988,-2403269.043529318
51940,997.6003614457832,1590.776465863454,-2430360.6668323744
51941,997.6003614457832,1597.710763052209,-2457558.331901253
51942,997.6003614457832,1604.6450602409639,-2484861.5688859364
51943,997.6003614457832,1611.579357429719,-2512269.911989031
51944,997.6003614457832,1618.513654618474,-2539782.899413676
51945,997.6003614457832,1625.447951807229,-2567400.0733123072
51946,997.6003614457832,1632.382248995984,-2595120.979736224
51947,997.6003614457832,1639.316546184739,-2622945.168586016
51948,997.6003614457832,1646.250843373494,-2650872.1935627437
51949,997.6003614457832,1653.185140562249,-2678901.612119969
51950,997.6003614457832,1660.1194377510042,-2707032.9854165004
51951,997.6003614457832,1667.0537349397591,-2735265.8782699653
51952,997.6003614457832,1673.988032128514,-2763599.859111084
51953,997.6003614457832,1680.922329317269,-2792034.4999387176
51954,997.6003614457832,1687.8566265060242,-2820569.3762755804
51955,997.6003614457832,1694.7909236947792,-2849204.067124754
51956,997.6003614457832,1701.7252208835341,-2877938.154926819
51957,997.6003614457832,1708.6595180722893,-2906771.225517716
51958,997.6003614457832,1715.5938152610443,-2935702.8680872507
51959,997.6003614457832,1722.5281124497992,-2964732.675138291
51960,997.6003614457832,1729.4624096385544,-2993860.2424466037
51961,997.6003614457832,1736.3967068273093,-3023085.169021303
51962,997.6003614457832,1743.3310040160643,-3052407.057065974
51963,997.6003614457832,1750.2653012048193,-3081825.5119403433
51964,997.6003614457832,1757.1995983935744,-3111340.1421226445
51965,997.6003614457832,1764.1338955823294,-3140950.55917248
51966,997.6003614457832,1771.0681927710843,-3170656.3776943306
51967,997.6003614457832,1778.0024899598395,-3200457.2153016166
51968,997.6003614457832,1784.9367871485945,-3230352.6925812988
51969,997.6003614457832,1791.8710843373494,-3260342.433059079
51970,997.6003614457832,1798.8053815261044,-3290426.063165089
51971,997.6003614457832,1805.7396787148596,-3320603.2122001504
51972,997.6003614457832,1812.6739759036145,-3350873.5123025062
51973,997.6003614457832,1819.6082730923695,-3381236.5984151466
51974,997.6003614457832,1826.5425702811247,-3411692.108253552
51975,997.6003614457832,1833.4768674698796,-3442239.6822739528
51976,997.6003614457832,1840.4111646586346,-3472878.963642134
51977,997.6003614457832,1847.3454618473897,-3503609.5982026136
51978,997.6003614457832,1854.2797590361447,-3534431.2344483733
51979,997.6003614457832,1861.2140562248997,-3565343.5234910096
51980,997.6003614457832,1868.1483534136546,-3596346.119031314
51981,997.6003614457832,1875.0826506024098,-3627438.6773303775
51982,997.6003614457832,1882.0169477911647,-3658620.8571810033
51983,997.6003614457832,1888.9512449799197,-3689892.3198796716
51984,997.6003614457832,1895.8855421686749,-3721252.7291988404
51985,997.6003614457832,1902.8198393574298,-3752701.7513596816
51986,997.6003614457832,1909.7541365461848,-3784239.0550052407
51987,997.6003614457832,1916.6884337349397,-3815864.3111739485
51988,997.6003614457832,1923.622730923695,-3847577.1932735746
51989,997.6003614457832,1930.5570281124499,-3879377.3770555174
51990,997.6003614457832,1937.4913253012048,-3911264.5405894886
51991,997.6003614457832,1944.42562248996,-3943238.3642385784
51992,997.6003614457832,1951.359919678715,-3975298.5306346673
51993,997.6003614457832,1958.29421686747,-4007444.7246542037
51994,997.6003614457832,1965.2285140562249,-4039676.6333942586
51995,997.6003614457832,1972.16281124498,-4071993.9461491187
51996,997.6003614457832,1979.097108433735,-4104396.354386957
51997,997.6003614457832,1986.03140562249,-4136883.551727036
51998,997.6003614457832,1992.9657028112451,-4169455.2339171567
51999,997.6003614457832,1999.9,-4202111.098811414
52001,1002.4196385542169,280.19429718875506,4929.991962678437
52002,1002.4196385542169,287.12859437751007,5425.275169156631
52003,1002.4196385542169,294.0628915662651,6566.08332370233
52004,1002.4196385542169,300.99718875502015,8257.640009537103
52005,1002.4196385542169,307.93148594377516,10410.75304510165
52006,1002.4196385542169,314.86578313253017,12942.713703418729
52007,1002.4196385542169,321.8000803212852,15777.858201786574
52008,1002.4196385542169,328.7343775100402,18847.768240209763
52009,1002.4196385542169,335.66867469879526,22091.169807117534
52010,1002.4196385542169,342.60297188755027,25453.612259156904
52011,1002.4196385542169,349.5372690763053,28887.005707011434
52012,1002.4196385542169,356.4715662650603,32349.080753446968
52013,1002.4196385542169,363.4058634538153,35802.8186665423
52014,1002.4196385542169,370.34016064257037,39215.88562740344
52015,1002.4196385542169,377.2744578313253,42560.092954010484
52016,1002.4196385542169,384.2087550200804,45810.896287041396
52017,1002.4196385542169,391.1430522088354,48946.940287059995
52018,1002.4196385542169,398.0773493975904,51949.65095763957
52019,1002.4196385542169,405.0116465863455,54802.8748014018
52020,1002.4196385542169,411.94594377510043,57492.56223041238
52021,1002.4196385542169,418.8802409638555,60006.49166049139
52022,1002.4196385542169,425.8145381526105,62334.03027118881
52023,1002.4196385542169,432.7488353413655,64465.927323738564
52024,1002.4196385542169,439.68313253012053,66394.13606502039
52025,1002.4196385542169,446.61742971887554,68111.66051272467
52026,1002.4196385542169,453.5517269076306,69612.42375187445
52027,1002.4196385542169,460.48602409638556,70891.15473258882
52028,1002.4196385542169,467.42032128514063,71943.2909175328
52029,1002.4196385542169,474.35461847389564,72764.89446726265
52030,1002.4196385542169,481.28891566265065,73352.57996504594
52031,1002.4196385542169,488.2232128514057,73703.45196411092
52032,1002.4196385542169,495.1575100401607,73815.05089027937
52033,1002.4196385542169,502.09180722891574,73685.30605085069
52034,1002.4196385542169,509.02610441767075,73312.4946899705
52035,1002.4196385542169,515.9604016064258,72695.20619348153
52036,1002.4196385542169,522.8946987951808,71832.31068490336
52037,1002.4196385542169,529.8289959839358,70722.93137278623
52038,1002.4196385542169,536.7632931726909,69366.42010968228
52039,1002.4196385542169,543.6975903614459,67762.33570751685
52040,1002.4196385542169,550.6318875502009,65910.42462571125
52041,1002.4196385542169,557.5661847389558,63810.60370781978
52042,1002.4196385542169,564.5004819277109,61462.944693541256
52043,1002.4196385542169,571.434779116466,58867.66027421827
52044,1002.4196385542169,578.3690763052209,56025.09149620363
52045,1002.4196385542169,585.303373493976,52935.696345487566
52046,1002.4196385542169,592.237670682731,49600.03937218759
52047,1002.4196385542169,599.171967871486,46018.78223398185
52048,1002.4196385542169,606.106265060241,42192.67505535027
52049,1002.4196385542169,613.040562248996,38122.54851389051
52050,1002.4196385542169,619.9748594377511,33809.30657729129
52051,1002.4196385542169,626.909156626506,29253.919825062803
52052,1002.4196385542169,633.8434538152611,24457.419297554523
52053,1002.4196385542169,640.7777510040162,19420.890822495665
52054,1002.4196385542169,647.7120481927711,14145.469775143838
52055,1002.4196385542169,654.6463453815261,8632.336233758011
52056,1002.4196385542169,661.5806425702813,2882.7104963427773
52057,1002.4196385542169,668.5149397590362,-3102.1510714209226
52058,1002.4196385542169,675.4492369477912,-9320.95988386855
52059,1002.4196385542169,682.3835341365462,-15772.398702703798
52060,1002.4196385542169,689.3178313253013,-22455.124945590618
52061,1002.4196385542169,696.2521285140563,-29367.773755428192
52062,1002.4196385542169,703.1864257028113,-36508.96084800044
52063,1002.4196385542169,710.1207228915664,-43877.28515394032
52064,1002.4196385542169,717.0550200803214,-51471.33126968627
52065,1002.4196385542169,723.9893172690763,-59289.67173086601
52066,1002.4196385542169,730.9236144578314,-67330.86912023065
52067,1002.4196385542169,737.8579116465864,-75593.47802163588
52068,1002.4196385542169,744.7922088353414,-84076.04683033057
52069,1002.4196385542169,751.7265060240965,-92777.11942930063
52070,1002.4196385542169,758.6608032128515,-101695.2367405453
52071,1002.4196385542169,765.5951004016065,-110828.93815957186
52072,1002.4196385542169,772.5293975903614,-120176.76288087454
52073,1002.4196385542169,779.4636947791166,-129737.25112146532
52074,1002.4196385542169,786.3979919678716,-139508.945249241
52075,1002.4196385542169,793.3322891566265,-149490.39082238387
52076,1002.4196385542169,800.2665863453817,-159680.13754556456
52077,1002.4196385542169,807.2008835341367,-170076.74014850057
52078,1002.4196385542169,814.1351807228916,-180678.7591918678
52079,1002.4196385542169,821.0694779116466,-191484.76180534597
52080,1002.4196385542169,828.0037751004018,-202493.3223623667
52081,1002.4196385542169,834.9380722891567,-213703.02309548893
52082,1002.4196385542169,841.8723694779117,-225112.45465664394
52083,1002.4196385542169,848.8066666666668,-236720.21662566208
52084,1002.4196385542169,855.7409638554218,-248524.91797060895
52085,1002.4196385542169,862.6752610441768,-260525.17746321624
52086,1002.4196385542169,869.6095582329317,-272719.6240522979
52087,1002.4196385542169,876.5438554216869,-285106.89719814813
52088,1002.4196385542169,883.4781526104418,-297685.64717042487
52089,1002.4196385542169,890.4124497991968,-310454.535312134
52090,1002.4196385542169,897.346746987952,-323412.23427194665
52091,1002.4196385542169,904.2810441767069,-336557.42820721894
52092,1002.4196385542169,911.2153413654619,-349888.81295947894
52093,1002.4196385542169,918.1496385542168,-363405.0962046789
52094,1002.4196385542169,925.083935742972,-377104.9975796533
52095,1002.4196385542169,932.018232931727,-390987.24878677627
52096,1002.4196385542169,938.9525301204819,-405050.5936782135
52097,1002.4196385542169,945.8868273092371,-419293.7883213679
52098,1002.4196385542169,952.8211244979921,-433715.6010468343
52099,1002.4196385542169,959.755421686747,-448314.81248021114
52100,1002.4196385542169,966.6897188755022,-463090.2155590472
52101,1002.4196385542169,973.6240160642571,-478040.61553594965
52102,1002.4196385542169,980.5583132530121,-493164.82996896596
52103,1002.4196385542169,987.492610441767,-508461.68870036287
52104,1002.4196385542169,994.4269076305222,-523930.0338245553
52105,1002.4196385542169,1001.3612048192772,-539568.7196461703
52106,1002.4196385542169,1008.2955020080321,-555376.6126290866
52107,1002.4196385542169,1015.2297991967873,-571352.5913371358
52108,1002.4196385542169,1022.1640963855423,-587495.546367235
52109,1002.4196385542169,1029.0983935742972,-603804.3802756439
52110,1002.4196385542169,1036.0326907630522,-620278.0074979127
52111,1002.4196385542169,1042.9669879518074,-636915.3542631194
52112,1002.4196385542169,1049.9012851405623,-653715.3585030012
52113,1002.4196385542169,1056.8355823293173,-670676.9697563917
52114,1002.4196385542169,1063.7698795180725,-687799.1490695605
52115,1002.4196385542169,1070.7041767068274,-705080.8688927328
52116,1002.4196385542169,1077.6384738955824,-722521.1129733556
52117,1002.4196385542169,1084.5727710843375,-740118.8762464378
52118,1002.4196385542169,1091.5070682730925,-757873.1647222681
52119,1002.4196385542169,1098.4413654618475,-775782.9953719252
52120,1002.4196385542169,1105.3756626506024,-793847.3960108524
