,T,P,S
14714,696.2521285140563,2.0080430007753165,3692.752146706442
14715,696.2521285140563,2.0482035384598625,3686.096408548778
14716,696.2521285140563,2.088364076144409,3679.5660966736395
14717,696.2521285140563,2.1285246138289553,3673.155904443236
14718,696.2521285140563,2.1686851515135013,3666.8608662688152
14719,696.2521285140563,2.2088456891980472,3660.6763284834647
14720,696.2521285140563,2.2490062268825937,3654.5979232949026
14721,696.2521285140563,2.2891667645671396,3648.621545432795
14722,696.2521285140563,2.3293273022516856,3642.743331160318
14723,696.2521285140563,2.369487839936232,3636.9596393663355
14724,696.2521285140563,2.4096483776207784,3631.267034493511
14725,696.2521285140563,2.4498089153053244,3625.6622710908937
14726,696.2521285140563,2.489969452989871,3620.1422798074577
14727,696.2521285140563,2.530129990674417,3614.704154666966
14728,696.2521285140563,2.5702905283589628,3609.345141484929
14729,696.2521285140563,2.6104510660435087,3604.0626273057524
14730,696.2521285140563,2.6506116037280547,3598.8541307533446
14731,696.2521285140563,2.690772141412601,3593.717293201099
14732,696.2521285140563,2.730932679097147,3588.649870678629
14733,696.2521285140563,2.771093216781693,3583.6497264419154
14734,696.2521285140563,2.8112537544662395,3578.7148241423038
14735,696.2521285140563,2.8514142921507855,3573.843221536733
14736,696.2521285140563,2.8915748298353314,3569.033064688256
14737,696.2521285140563,2.9317353675198783,3564.282582611163
14738,696.2521285140563,2.9718959052044247,3559.5900823202483
14739,696.2521285140563,3.0120564428889707,3554.9539442477812
14740,696.2521285140563,3.0522169805735166,3550.372617995647
14741,696.2521285140563,3.092377518258063,3545.8446183934057
14742,696.2521285140563,3.132538055942609,3541.368521836105
14743,696.2521285140563,3.172698593627155,3536.942962877997
14744,696.2521285140563,3.2128591313117014,3532.566631061006
14745,696.2521285140563,3.2530196689962474,3528.2382679585103
14746,696.2521285140563,3.293180206680794,3523.956664417099
14747,696.2521285140563,3.33334074436534,3519.7206579804156
14748,696.2521285140563,3.3735012820498853,3515.529130480775
14749,696.2521285140563,3.4136618197344317,3511.3810057855167
14750,696.2521285140563,3.4538223574189777,3507.275247686213
14751,696.2521285140563,3.493982895103524,3503.210857919941
14752,696.2521285140563,3.5341434327880705,3499.186874312728
14753,696.2521285140563,3.574303970472617,3495.202369036186
14754,696.2521285140563,3.614464508157163,3491.2564469691256
14755,696.2521285140563,3.654625045841709,3487.348244156502
14756,696.2521285140563,3.6947855835262553,3483.4769263589096
14757,696.2521285140563,3.7349461212108013,3479.6416876861913
14758,696.2521285140563,3.7751066588953472,3475.841749309367
14759,696.2521285140563,3.8152671965798937,3472.0763582455106
14760,696.2521285140563,3.8554277342644396,3468.3447862106473
14761,696.2521285140563,3.895588271948986,3464.6463285361215
14762,696.2521285140563,3.935748809633532,3460.980303144232
14763,696.2521285140563,3.975909347318078,3457.3460495792892
