,P,T,U
171,10101615.675459474,1511.5573737373738,4535670.1548282765
172,10101615.675459474,1528.998181818182,4573834.894510157
173,10101615.675459474,1546.43898989899,4612149.318937196
174,10101615.675459474,1563.879797979798,4650611.940193252
175,10101615.675459474,1581.3206060606062,4689221.228423588
176,10101615.675459474,1598.7614141414142,4727975.617781546
177,10101615.675459474,1616.2022222222224,4766873.511871021
178,10101615.675459474,1633.6430303030304,4805913.2887270665
179,10101615.675459474,1651.0838383838386,4845093.305372907
180,10101615.675459474,1668.5246464646466,4884411.9019880295
181,10101615.675459474,1685.9654545454546,4923867.405718807
182,10101615.675459474,1703.4062626262628,4963458.134160305
183,10101615.675459474,1720.8470707070708,5003182.398535378
184,10101615.675459474,1738.287878787879,5043038.506594907
185,10101615.675459474,1755.728686868687,5083024.765261009
186,10101615.675459474,1773.1694949494952,5123139.48303323
187,10101615.675459474,1790.6103030303032,5163380.972176025
188,10101615.675459474,1808.0511111111111,5203747.55070449
189,10101615.675459474,1825.4919191919194,5244237.544183772
190,10101615.675459474,1842.9327272727273,5284849.2873565275
191,10101615.675459474,1860.3735353535355,5325581.125611575
192,10101615.675459474,1877.8143434343435,5366431.41630592
193,10101615.675459474,1895.2551515151517,5407398.529951401
194,10101615.675459474,1912.6959595959597,5448480.851276324
195,10101615.675459474,1930.136767676768,5489676.780171726
196,10101615.675459474,1947.577575757576,5530984.7325311275
197,10101615.675459474,1965.018383838384,5572403.1409920305
198,10101615.675459474,1982.459191919192,5613930.455586785
199,10101615.675459474,1999.9,5655565.144309899
201,20202619.59611805,290.70080808080814,72602.21796693718
202,20202619.59611805,308.1416161616162,144492.1818314707
203,20202619.59611805,325.5824242424243,216457.571573772
204,20202619.59611805,343.0232323232324,288538.11916971084
205,20202619.59611805,360.4640404040405,360771.6833004877
206,20202619.59611805,377.90484848484857,433217.0377988356
207,20202619.59611805,395.3456565656566,505957.7369806028
208,20202619.59611805,412.7864646464647,579100.2261806949
209,20202619.59611805,430.2272727272728,652772.3014076104
210,20202619.59611805,447.66808080808084,727124.2084324288
211,20202619.59611805,465.10888888888894,802333.2439660135
212,20202619.59611805,482.54969696969704,878612.6538206793
213,20202619.59611805,499.99050505050513,956226.4446991666
214,20202619.59611805,517.4313131313132,1035513.5900548766
215,20202619.59611805,534.8721212121213,1116929.035353452
216,20202619.59611805,552.3129292929293,1201117.897353293
217,20202619.59611805,569.7537373737375,1289062.416572225
218,20202619.59611805,587.1945454545455,1382410.8407601481
219,20202619.59611805,604.6353535353536,1484360.8477706504
220,20202619.59611805,622.0761616161617,1603008.487709971
221,20202619.59611805,639.5169696969698,1791392.024546539
222,20202619.59611805,656.9577777777779,2514269.710886427
223,20202619.59611805,674.3985858585859,2618163.8565901746
224,20202619.59611805,691.8393939393941,2695096.478068061
225,20202619.59611805,709.2802020202021,2758952.1719109667
226,20202619.59611805,726.7210101010103,2815014.21881971
227,20202619.59611805,744.1618181818183,2865931.7577425144
228,20202619.59611805,761.6026262626264,2913237.7126112655
229,20202619.59611805,779.0434343434345,2957902.005832214
230,20202619.59611805,796.4842424242424,3000577.311872926
231,20202619.59611805,813.9250505050506,3041723.2223807303
232,20202619.59611805,831.3658585858586,3081674.911945929
233,20202619.59611805,848.8066666666668,3120683.7837874093
234,20202619.59611805,866.2474747474748,3158942.812856942
235,20202619.59611805,883.688282828283,3196603.0218536733
236,20202619.59611805,901.129090909091,3233784.5648252373
237,20202619.59611805,918.569898989899,3270584.399633452
238,20202619.59611805,936.0107070707072,3307081.730427003
239,20202619.59611805,953.4515151515152,3343341.9509680555
240,20202619.59611805,970.8923232323234,3379419.555554505
241,20202619.59611805,988.3331313131314,3415360.3238309715
242,20202619.59611805,1005.7739393939396,3451202.985307065
243,20202619.59611805,1023.2147474747476,3486980.50480106
244,20202619.59611805,1040.6555555555556,3522721.088373771
245,20202619.59611805,1058.0963636363638,3558448.974761463
246,20202619.59611805,1075.5371717171718,3594185.07579711
247,20202619.59611805,1092.97797979798,3629947.4856760446
248,20202619.59611805,1110.418787878788,3665751.8993603173
249,20202619.59611805,1127.8595959595962,3701611.955532704
250,20202619.59611805,1145.3004040404041,3737539.5205222745
251,20202619.59611805,1162.7412121212124,3773544.9251115522
252,20202619.59611805,1180.1820202020203,3809637.1634228807
253,20202619.59611805,1197.6228282828283,3845824.0610493757
254,20202619.59611805,1215.0636363636365,3882112.41805877
255,20202619.59611805,1232.5044444444445,3918508.1307708835
256,20202619.59611805,1249.9452525252527,3955016.2992242128
257,20202619.59611805,1267.3860606060607,3991641.3146936693
258,20202619.59611805,1284.826868686869,4028386.9410026204
259,20202619.59611805,1302.267676767677,4065256.382841521
260,20202619.59611805,1319.7084848484849,4102252.3461295883
261,20202619.59611805,1337.149292929293,4139377.0910945567
262,20202619.59611805,1354.590101010101,4176632.479117203
263,20202619.59611805,1372.0309090909093,4214020.014211617
264,20202619.59611805,1389.4717171717173,4251540.879869898
265,20202619.59611805,1406.9125252525253,4289195.971883767
266,20202619.59611805,1424.3533333333335,4326985.927660483
267,20202619.59611805,1441.7941414141414,4364911.152472082
268,20202619.59611805,1459.2349494949497,4402971.84301211
269,20202619.59611805,1476.6757575757576,4441168.008580176
270,20202619.59611805,1494.1165656565659,4479499.490169543
271,20202619.59611805,1511.5573737373738,4517965.97769538
272,20202619.59611805,1528.998181818182,4556567.025569409
273,20202619.59611805,1546.43898989899,4595302.066799853
274,20202619.59611805,1563.879797979798,4634170.425772835
275,20202619.59611805,1581.3206060606062,4673171.329851837
276,20202619.59611805,1598.7614141414142,4712303.919915332
277,20202619.59611805,1616.2022222222224,4751567.259938372
278,20202619.59611805,1633.6430303030304,4790960.345711586
279,20202619.59611805,1651.0838383838386,4830482.112780541
280,20202619.59611805,1668.5246464646466,4870131.443679098
281,20202619.59611805,1685.9654545454546,4909907.174522422
282,20202619.59611805,1703.4062626262628,4949808.101018321
283,20202619.59611805,1720.8470707070708,4989832.9839494405
284,20202619.59611805,1738.287878787879,5029980.554173495
285,20202619.59611805,1755.728686868687,5070249.517183939
286,20202619.59611805,1773.1694949494952,5110638.557269336
287,20202619.59611805,1790.6103030303032,5151146.341305975
288,20202619.59611805,1808.0511111111111,5191771.522214967
289,20202619.59611805,1825.4919191919194,5232512.742112191
290,20202619.59611805,1842.9327272727273,5273368.6351767825
291,20202619.59611805,1860.3735353535355,5314337.83026156
292,20202619.59611805,1877.8143434343435,5355418.953266707
293,20202619.59611805,1895.2551515151517,5396610.629296117
294,20202619.59611805,1912.6959595959597,5437911.484614136
295,20202619.59611805,1930.136767676768,5479320.14841894
296,20202619.59611805,1947.577575757576,5520835.254447341
297,20202619.59611805,1965.018383838384,5562455.44242466
298,20202619.59611805,1982.459191919192,5604179.359372094
299,20202619.59611805,1999.9,5646005.660783049
301,30303623.51677663,290.70080808080814,72071.73731782117
302,30303623.51677663,308.1416161616162,143485.6455771551
303,30303623.51677663,325.5824242424243,215014.90304114288
304,30303623.51677663,343.0232323232324,286666.8456251855
305,30303623.51677663,360.4640404040405,358460.4700570246
306,30303623.51677663,377.90484848484857,430440.50461578317
307,30303623.51677663,395.3456565656566,502677.5492695971
308,30303623.51677663,412.7864646464647,575264.1194917808
309,30303623.51677663,430.2272727272728,648311.5084220452
310,30303623.51677663,447.66808080808084,721949.1768702695
311,30303623.51677663,465.10888888888894,796327.0772368091
312,30303623.51677663,482.54969696969704,871621.1215757766
313,30303623.51677663,499.99050505050513,948042.4140253842
314,30303623.51677663,517.4313131313132,1025851.7772215407
315,30303623.51677663,534.8721212121213,1105382.7892317448
316,30303623.51677663,552.3129292929293,1187079.8752694556
317,30303623.51677663,569.7537373737375,1271565.1757729962
318,30303623.51677663,587.1945454545455,1359764.9569708346
319,30303623.51677663,604.6353535353536,1453171.975862687
320,30303623.51677663,622.0761616161617,1554467.294221307
321,30303623.51677663,639.5169696969698,1669393.2440745514
322,30303623.51677663,656.9577777777779,1815258.6889312954
323,30303623.51677663,674.3985858585859,2078494.3085534433
324,30303623.51677663,691.8393939393941,2378036.0458711106
325,30303623.51677663,709.2802020202021,2528663.5703823892
326,30303623.51677663,726.7210101010103,2630741.2535698223
327,30303623.51677663,744.1618181818183,2711166.2583633745
328,30303623.51677663,761.6026262626264,2779351.4464706993
329,30303623.51677663,779.0434343434345,2839712.7150221653
330,30303623.51677663,796.4842424242424,2894688.7880398813
331,30303623.51677663,813.9250505050506,2945771.7249127435
332,30303623.51677663,831.3658585858586,2993940.82250169
333,30303623.51677663,848.8066666666668,3039872.655160508
334,30303623.51677663,866.2474747474748,3084053.350814906
335,30303623.51677663,883.688282828283,3126843.222080711
336,30303623.51677663,901.129090909091,3168516.168268437
337,30303623.51677663,918.569898989899,3209284.8216679376
338,30303623.51677663,936.0107070707072,3249317.207479643
339,30303623.51677663,953.4515151515152,3288748.1311375652
340,30303623.51677663,970.8923232323234,3327687.1706346516
341,30303623.51677663,988.3331313131314,3366224.4155929764
342,30303623.51677663,1005.7739393939396,3404434.6713690097
343,30303623.51677663,1023.2147474747476,3442380.5935076955
344,30303623.51677663,1040.6555555555556,3480115.0617588977
345,30303623.51677663,1058.0963636363638,3517683.0037921476
346,30303623.51677663,1075.5371717171718,3555122.8142808652
347,30303623.51677663,1092.97797979798,3592467.472150046
348,30303623.51677663,1110.418787878788,3629745.429696159
349,30303623.51677663,1127.8595959595962,3666981.32720615
350,30303623.51677663,1145.3004040404041,3704196.5726128733
351,30303623.51677663,1162.7412121212124,3741409.8156935135
352,30303623.51677663,1180.1820202020203,3778637.339080321
353,30303623.51677663,1197.6228282828283,3815893.3830665336
354,30303623.51677663,1215.0636363636365,3853190.417284762
355,30303623.51677663,1232.5044444444445,3890539.3694190467
356,30303623.51677663,1249.9452525252527,3927949.818913069
357,30303623.51677663,1267.3860606060607,3965430.16196376
358,30303623.51677663,1284.826868686869,4002987.7528053643
359,30303623.51677663,1302.267676767677,4040629.0252952133
360,30303623.51677663,1319.7084848484849,4078359.5980377365
361,30303623.51677663,1337.149292929293,4116184.3656746177
362,30303623.51677663,1354.590101010101,4154107.578487981
363,30303623.51677663,1372.0309090909093,4192132.9120804537
364,30303623.51677663,1389.4717171717173,4230263.528589413
365,30303623.51677663,1406.9125252525253,4268502.130645697
366,30303623.51677663,1424.3533333333335,4306851.009087008
367,30303623.51677663,1441.7941414141414,4345312.085273363
368,30303623.51677663,1459.2349494949497,4383886.948718561
369,30303623.51677663,1476.6757575757576,4422576.890642033
370,30303623.51677663,1494.1165656565659,4461382.933954687
371,30303623.51677663,1511.5573737373738,4500305.860117243
372,30303623.51677663,1528.998181818182,4539346.233246703
373,30303623.51677663,1546.43898989899,4578504.421794109
374,30303623.51677663,1563.879797979798,4617780.618072584
375,30303623.51677663,1581.3206060606062,4657174.855877314
376,30303623.51677663,1598.7614141414142,4696687.026407579
377,30303623.51677663,1616.2022222222224,4736316.892674076
378,30303623.51677663,1633.6430303030304,4776064.102551798
379,30303623.51677663,1651.0838383838386,4815928.200619152
380,30303623.51677663,1668.5246464646466,4855908.638907095
381,30303623.51677663,1685.9654545454546,4896004.786667532
382,30303623.51677663,1703.4062626262628,4936215.939257598
383,30303623.51677663,1720.8470707070708,4976541.326225598
384,30303623.51677663,1738.287878787879,5016980.118674858
385,30303623.51677663,1755.728686868687,5057531.435973393
386,30303623.51677663,1773.1694949494952,5098194.351870175
387,30303623.51677663,1790.6103030303032,5138967.900072286
388,30303623.51677663,1808.0511111111111,5179851.079331762
389,30303623.51677663,1825.4919191919194,5220842.858085931
390,30303623.51677663,1842.9327272727273,5261942.178690702
391,30303623.51677663,1860.3735353535355,5303147.961282423
392,30303623.51677663,1877.8143434343435,5344459.107300461
393,30303623.51677663,1895.2551515151517,5385874.502699625
394,30303623.51677663,1912.6959595959597,5427393.020878812
395,30303623.51677663,1930.136767676768,5469013.525349852
396,30303623.51677663,1947.577575757576,5510734.871875675
397,30303623.51677663,1965.018383838384,5552555.911876551
398,30303623.51677663,1982.459191919192,5594475.492615335
399,30303623.51677663,1999.9,5636492.460270148
401,40404627.4374352,290.70080808080814,71540.42350093515
402,40404627.4374352,308.1416161616162,142505.67314178657
403,40404627.4374352,325.5824242424243,213620.73055608151
404,40404627.4374352,343.0232323232324,284864.43352644384
405,40404627.4374352,360.4640404040405,356239.2226246075
406,40404627.4374352,377.90484848484857,427777.56254599406
407,40404627.4374352,395.3456565656566,499538.84638966137
408,40404627.4374352,412.7864646464647,571603.7050564907
409,40404627.4374352,430.2272727272728,644069.605808308
410,40404627.4374352,447.66808080808084,717048.9780205683
411,40404627.4374352,465.10888888888894,790669.9513537892
412,40404627.4374352,482.54969696969704,865079.5654265697
413,40404627.4374352,499.99050505050513,940449.5381889618
414,40404627.4374352,517.4313131313132,1016985.1741828573
415,40404627.4374352,534.8721212121213,1094938.7888182693
416,40404627.4374352,552.3129292929293,1174630.3665034133
417,40404627.4374352,569.7537373737375,1256480.626645972
418,40404627.4374352,587.1945454545455,1341066.4774623727
419,40404627.4374352,604.6353535353536,1429218.824523798
420,40404627.4374352,622.0761616161617,1522205.1443760465
421,40404627.4374352,639.5169696969698,1622098.7975905004
422,40404627.4374352,656.9577777777779,1732646.6493535046
423,40404627.4374352,674.3985858585859,1861353.8166620943
424,40404627.4374352,691.8393939393941,2020825.488544099
425,40404627.4374352,709.2802020202021,2213164.0080252527
426,40404627.4374352,726.7210101010103,2385372.861245255
427,40404627.4374352,744.1618181818183,2516360.4598066504
428,40404627.4374352,761.6026262626264,2618284.9325946216
429,40404627.4374352,779.0434343434345,2702256.2021537228
430,40404627.4374352,796.4842424242424,2774651.1718440726
431,40404627.4374352,813.9250505050506,2839140.244689802
432,40404627.4374352,831.3658585858586,2897970.3459012765
433,40404627.4374352,848.8066666666668,2952600.6994714024
434,40404627.4374352,866.2474747474748,3004026.263858877
435,40404627.4374352,883.688282828283,3052952.669265135
436,40404627.4374352,901.129090909091,3099896.647699858
437,40404627.4374352,918.569898989899,3145246.747536913
438,40404627.4374352,936.0107070707072,3189301.679017725
439,40404627.4374352,953.4515151515152,3232295.4443610217
440,40404627.4374352,970.8923232323234,3274414.3338411944
441,40404627.4374352,988.3331313131314,3315808.7360713207
442,40404627.4374352,1005.7739393939396,3356601.5400277497
443,40404627.4374352,1023.2147474747476,3396894.236950385
444,40404627.4374352,1040.6555555555556,3436771.4334476716
445,40404627.4374352,1058.0963636363638,3476304.24433515
446,40404627.4374352,1075.5371717171718,3515552.880939927
447,40404627.4374352,1092.97797979798,3554568.652016384
448,40404627.4374352,1110.418787878788,3593395.5293722656
449,40404627.4374352,1127.8595959595962,3632071.3865180654
450,40404627.4374352,1145.3004040404041,3670628.9886381216
451,40404627.4374352,1162.7412121212124,3709096.791265802
452,40404627.4374352,1180.1820202020203,3747499.590248735
453,40404627.4374352,1197.6228282828283,3785859.0549774156
454,40404627.4374352,1215.0636363636365,3824194.1691414174
455,40404627.4374352,1232.5044444444445,3862521.597611517
456,40404627.4374352,1249.9452525252527,3900855.9938360555
457,40404627.4374352,1267.3860606060607,3939210.258979946
458,40404627.4374352,1284.826868686869,3977595.76164045
459,40404627.4374352,1302.267676767677,4016022.525143403
460,40404627.4374352,1319.7084848484849,4054499.3880127743
461,40404627.4374352,1337.149292929293,4093034.1421101633
462,40404627.4374352,1354.590101010101,4131633.652083102
463,40404627.4374352,1372.0309090909093,4170303.95908475
464,40404627.4374352,1389.4717171717173,4209050.371191294
465,40404627.4374352,1406.9125252525253,4247877.5425149985
466,40404627.4374352,1424.3533333333335,4286789.542666996
467,40404627.4374352,1441.7941414141414,4325789.917946068
468,40404627.4374352,1459.2349494949497,4364881.745404047
469,40404627.4374352,1476.6757575757576,4404067.680754357
470,40404627.4374352,1494.1165656565659,4443350.000939055
471,40404627.4374352,1511.5573737373738,4482730.642045254
472,40404627.4374352,1528.998181818182,4522211.233158644
473,40404627.4374352,1546.43898989899,4561793.126656079
474,40404627.4374352,1563.879797979798,4601477.425367531
475,40404627.4374352,1581.3206060606062,4641265.006977681
476,40404627.4374352,1598.7614141414142,4681156.545986778
477,40404627.4374352,1616.2022222222224,4721152.5335077075
478,40404627.4374352,1633.6430303030304,4761253.295139919
479,40404627.4374352,1651.0838383838386,4801459.007130003
480,40404627.4374352,1668.5246464646466,4841769.711002382
481,40404627.4374352,1685.9654545454546,4882185.326820943
482,40404627.4374352,1703.4062626262628,4922705.665223063
483,40404627.4374352,1720.8470707070708,4963330.438350707
484,40404627.4374352,1738.287878787879,5004059.26978883
485,40404627.4374352,1755.728686868687,5044891.703608691
486,40404627.4374352,1773.1694949494952,5085827.212602844
487,40404627.4374352,1790.6103030303032,5126865.205788949
488,40404627.4374352,1808.0511111111111,5168005.03525128
489,40404627.4374352,1825.4919191919194,5209246.002381481
490,40404627.4374352,1842.9327272727273,5250587.363573654
491,40404627.4374352,1860.3735353535355,5292028.335423265
492,40404627.4374352,1877.8143434343435,5333568.099474332
493,40404627.4374352,1895.2551515151517,5375205.806554903
494,40404627.4374352,1912.6959595959597,5416940.5807369705
495,40404627.4374352,1930.136767676768,5458771.52295342
496,40404627.4374352,1947.577575757576,5500697.714301552
497,40404627.4374352,1965.018383838384,5542718.219059907
498,40404627.4374352,1982.459191919192,5584832.087442676
499,40404627.4374352,1999.9,5627038.35811372
501,50505631.358093776,290.70080808080814,71008.28247993796
502,50505631.358093776,308.1416161616162,141550.42142169576
503,50505631.358093776,325.5824242424243,212271.8356992258
504,50505631.358093776,343.0232323232324,283126.2949331906
505,50505631.358093776,360.4640404040405,354101.750935341
506,50505631.358093776,377.90484848484857,425219.98291560565
507,50505631.358093776,395.3456565656566,496530.67961124185
508,50505631.358093776,412.7864646464647,568104.2873612514
509,50505631.358093776,430.2272727272728,640026.6007441764
510,50505631.358093776,447.66808080808084,712395.9406853737
511,50505631.358093776,465.10888888888894,785322.7691249462
512,50505631.358093776,482.54969696969704,858931.3786721766
513,50505631.358093776,499.99050505050513,933363.4483560352
514,50505631.358093776,517.4313131313132,1008783.5666690604
515,50505631.358093776,534.8721212121213,1085387.2460774672
516,50505631.358093776,552.3129292929293,1163412.5468209474
517,50505631.358093776,569.7537373737375,1243157.333347481
518,50505631.358093776,587.1945454545455,1325005.6389164503
519,50505631.358093776,604.6353535353536,1409468.9585538488
520,50505631.358093776,622.0761616161617,1497251.9625350225
521,50505631.358093776,639.5169696969698,1589357.7526111603
522,50505631.358093776,656.9577777777779,1687259.164194004
523,50505631.358093776,674.3985858585859,1793182.7494054087
524,50505631.358093776,691.8393939393941,1910254.0214758664
525,50505631.358093776,709.2802020202021,2040803.0807622008
526,50505631.358093776,726.7210101010103,2182702.578967584
527,50505631.358093776,744.1618181818183,2322905.688796032
528,50505631.358093776,761.6026262626264,2447945.639284872
529,50505631.358093776,779.0434343434345,2554741.279296452
530,50505631.358093776,796.4842424242424,2646045.131393437
531,50505631.358093776,813.9250505050506,2725633.15555871
532,50505631.358093776,831.3658585858586,2796562.5305837286
533,50505631.358093776,848.8066666666668,2861030.9437584803
534,50505631.358093776,866.2474747474748,2920588.7686335775
535,50505631.358093776,883.688282828283,2976342.7106249435
536,50505631.358093776,901.129090909091,3029099.0825939258
537,50505631.358093776,918.569898989899,3079458.2038506414
538,50505631.358093776,936.0107070707072,3127876.2483793683
539,50505631.358093776,953.4515151515152,3174706.3224598533
540,50505631.358093776,970.8923232323234,3220226.290807001
541,50505631.358093776,988.3331313131314,3264658.025746607
542,50505631.358093776,1005.7739393939396,3308180.996989404
543,50505631.358093776,1023.2147474747476,3350942.0504504675
544,50505631.358093776,1040.6555555555556,3393062.569467898
545,50505631.358093776,1058.0963636363638,3434643.8041632674
546,50505631.358093776,1075.5371717171718,3475770.8963576234
547,50505631.358093776,1092.97797979798,3516515.960586263
548,50505631.358093776,1110.418787878788,3556940.47193144
549,50505631.358093776,1127.8595959595962,3597097.137813371
550,50505631.358093776,1145.3004040404041,3637031.380751185
551,50505631.358093776,1162.7412121212124,3676782.524413661
552,50505631.358093776,1180.1820202020203,3716384.7509179143
553,50505631.358093776,1197.6228282828283,3755867.8799924594
554,50505631.358093776,1215.0636363636365,3795258.0081190793
555,50505631.358093776,1232.5044444444445,3834578.0366481226
556,50505631.358093776,1249.9452525252527,3873848.1111552883
557,50505631.358093776,1267.3860606060607,3913085.9892953364
558,50505631.358093776,1284.826868686869,3952307.350636423
559,50505631.358093776,1302.267676767677,3991526.059094827
560,50505631.358093776,1319.7084848484849,4030754.386396697
561,50505631.358093776,1337.149292929293,4070003.2033001585
562,50505631.358093776,1354.590101010101,4109282.143994222
563,50505631.358093776,1372.0309090909093,4148599.7480588066
564,50505631.358093776,1389.4717171717173,4187963.5835563503
565,50505631.358093776,1406.9125252525253,4227380.354179049
566,50505631.358093776,1424.3533333333335,4266855.992859517
567,50505631.358093776,1441.7941414141414,4306395.743837811
568,50505631.358093776,1459.2349494949497,4346004.234842488
569,50505631.358093776,1476.6757575757576,4385685.540771142
570,50505631.358093776,1494.1165656565659,4425443.240033436
571,50505631.358093776,1511.5573737373738,4465280.464537299
572,50505631.358093776,1528.998181818182,4505199.944148561
573,50505631.358093776,1546.43898989899,4545204.046329764
574,50505631.358093776,1563.879797979798,4585294.811560443
575,50505631.358093776,1581.3206060606062,4625473.985054601
576,50505631.358093776,1598.7614141414142,4665743.045218689
577,50505631.358093776,1616.2022222222224,4706103.229232417
578,50505631.358093776,1633.6430303030304,4746555.55608313
579,50505631.358093776,1651.0838383838386,4787100.8473408595
580,50505631.358093776,1668.5246464646466,4827739.745924008
581,50505631.358093776,1685.9654545454546,4868472.73307384
582,50505631.358093776,1703.4062626262628,4909300.143728904
583,50505631.358093776,1720.8470707070708,4950222.180467067
584,50505631.358093776,1738.287878787879,4991238.926162874
585,50505631.358093776,1755.728686868687,5032350.355490476
586,50505631.358093776,1773.1694949494952,5073556.3453873675
587,50505631.358093776,1790.6103030303032,5114856.684581141
588,50505631.358093776,1808.0511111111111,5156251.082269987
589,50505631.358093776,1825.4919191919194,5197739.176037821
590,50505631.358093776,1842.9327272727273,5239320.539076128
591,50505631.358093776,1860.3735353535355,5280994.686777039
592,50505631.358093776,1877.8143434343435,5322761.082755348
593,50505631.358093776,1895.2551515151517,5364619.144351349
594,50505631.358093776,1912.6959595959597,5406568.2476610355
595,50505631.358093776,1930.136767676768,5448607.73213563
596,50505631.358093776,1947.577575757576,5490736.904788262
597,50505631.358093776,1965.018383838384,5532955.044041951
598,50505631.358093776,1982.459191919192,5575261.403249812
599,50505631.358093776,1999.9,5617655.213915458
601,60606635.27875236,290.70080808080814,70475.42965379736
602,60606635.27875236,308.1416161616162,140618.2809562167
603,60606635.27875236,325.5824242424243,210965.3370727309
604,60606635.27875236,343.0232323232324,281448.30735303124
605,60606635.27875236,360.4640404040405,352042.50901115016
606,60606635.27875236,377.90484848484857,422760.4398929053
607,60606635.27875236,395.3456565656566,493643.3875208776
608,60606635.27875236,412.7864646464647,564753.0429009489
609,60606635.27875236,430.2272727272728,636165.2834112291
610,60606635.27875236,447.66808080808084,707966.6343689429
611,60606635.27875236,465.10888888888894,780253.0774915004
612,60606635.27875236,482.54969696969704,853130.6999054168
613,60606635.27875236,499.99050505050513,926717.80478565
614,60606635.27875236,517.4313131313132,1001148.3343980078
615,60606635.27875236,534.8721212121213,1076576.72047287
616,60606635.27875236,552.3129292929293,1153184.5761854413
617,60606635.27875236,569.7537373737375,1231190.0062879238
618,60606635.27875236,587.1945454545455,1310860.758392844
619,60606635.27875236,604.6353535353536,1392532.925282522
620,60606635.27875236,622.0761616161617,1476637.188521893
621,60606635.27875236,639.5169696969698,1563733.9314945089
622,60606635.27875236,656.9577777777779,1654555.5619173066
623,60606635.27875236,674.3985858585859,1750047.8415441564
624,60606635.27875236,691.8393939393941,1851368.0421717458
625,60606635.27875236,709.2802020202021,1959549.7155558702
626,60606635.27875236,726.7210101010103,2074352.4416570012
627,60606635.27875236,744.1618181818183,2193363.4033609456
628,60606635.27875236,761.6026262626264,2311467.782287582
629,60606635.27875236,779.0434343434345,2422670.13479073
630,60606635.27875236,796.4842424242424,2523751.357025669
631,60606635.27875236,813.9250505050506,2614347.360728405
632,60606635.27875236,831.3658585858586,2695640.60696542
633,60606635.27875236,848.8066666666668,2769255.808245059
634,60606635.27875236,866.2474747474748,2836711.0599197703
635,60606635.27875236,883.688282828283,2899254.9859584067
636,60606635.27875236,901.129090909091,2957868.0884672184
637,60606635.27875236,918.569898989899,3013310.4644928686
638,60606635.27875236,936.0107070707072,3066172.347758103
639,60606635.27875236,953.4515151515152,3116915.731040311
640,60606635.27875236,970.8923232323234,3165906.0086861765
641,60606635.27875236,988.3331313131314,3213435.382203427
642,60606635.27875236,1005.7739393939396,3259740.0678326716
643,60606635.27875236,1023.2147474747476,3305012.9917657743
644,60606635.27875236,1040.6555555555556,3349413.2311219876
645,60606635.27875236,1058.0963636363638,3393073.1050041704
646,60606635.27875236,1075.5371717171718,3436103.557693635
647,60606635.27875236,1092.97797979798,3478598.2895141672
648,60606635.27875236,1110.418787878788,3520636.9601814896
649,60606635.27875236,1127.8595959595962,3562287.698080568
650,60606635.27875236,1145.3004040404041,3603609.084803247
651,60606635.27875236,1162.7412121212124,3644651.7389865057
652,60606635.27875236,1180.1820202020203,3685459.5912198885
653,60606635.27875236,1197.6228282828283,3726070.91858178
654,60606635.27875236,1215.0636363636365,3766519.1905131014
655,60606635.27875236,1232.5044444444445,3806833.765385144
656,60606635.27875236,1249.9452525252527,3847040.467979481
657,60606635.27875236,1267.3860606060607,3887162.0712751867
658,60606635.27875236,1284.826868686869,3927218.700800436
659,60606635.27875236,1302.267676767677,3967228.17590364
660,60606635.27875236,1319.7084848484849,4007206.299312621
661,60606635.27875236,1337.149292929293,4047167.1040465003
662,60606635.27875236,1354.590101010101,4087123.0649552797
663,60606635.27875236,1372.0309090909093,4127085.2807617662
664,60606635.27875236,1389.4717171717173,4167063.6313779014
665,60606635.27875236,1406.9125252525253,4207066.914393651
666,60606635.27875236,1424.3533333333335,4247102.963939893
667,60606635.27875236,1441.7941414141414,4287178.754568096
668,60606635.27875236,1459.2349494949497,4327300.4923391305
669,60606635.27875236,1476.6757575757576,4367473.694948414
670,60606635.27875236,1494.1165656565659,4407703.262417168
671,60606635.27875236,1511.5573737373738,4447993.539636074
672,60606635.27875236,1528.998181818182,4488348.371847366
673,60606635.27875236,1546.43898989899,4528771.1539859865
674,60606635.27875236,1563.879797979798,4569264.874663163
675,60606635.27875236,1581.3206060606062,4609832.15546149
676,60606635.27875236,1598.7614141414142,4650475.286114908
677,60606635.27875236,1616.2022222222224,4691196.256066761
678,60606635.27875236,1633.6430303030304,4731996.782831394
679,60606635.27875236,1651.0838383838386,4772878.337527577
680,60606635.27875236,1668.5246464646466,4813842.167903486
681,60606635.27875236,1685.9654545454546,4854889.319131608
682,60606635.27875236,1703.4062626262628,4896020.652616644
683,60606635.27875236,1720.8470707070708,4937236.863029215
684,60606635.27875236,1738.287878787879,4978538.493752193
685,60606635.27875236,1755.728686868687,5019925.950904025
686,60606635.27875236,1773.1694949494952,5061399.516084099
687,60606635.27875236,1790.6103030303032,5102959.35796833
688,60606635.27875236,1808.0511111111111,5144605.542868669
689,60606635.27875236,1825.4919191919194,5186338.044357377
690,60606635.27875236,1842.9327272727273,5228156.752045941
691,60606635.27875236,1860.3735353535355,5270061.479598689
692,60606635.27875236,1877.8143434343435,5312051.97205266
693,60606635.27875236,1895.2551515151517,5354127.9125078125
694,60606635.27875236,1912.6959595959597,5396288.928244964
695,60606635.27875236,1930.136767676768,5438534.596323098
696,60606635.27875236,1947.577575757576,5480864.448702422
697,60606635.27875236,1965.018383838384,5523277.976935026
698,60606635.27875236,1982.459191919192,5565774.636460892
699,60606635.27875236,1999.9,5608353.8505433565
