Date,Time,KW
42256.00,0.01,3427.20
42256.00,0.02,3427.20
42256.00,0.03,3494.40
42256.00,0.04,3460.80
42256.00,0.05,3427.20
42256.00,0.06,3427.20
42256.00,0.07,3427.20
42256.00,0.08,3494.40
42256.00,0.09,3494.40
42256.00,0.10,3494.40
42256.00,0.11,3528.00
42256.00,0.12,3528.00
42256.00,0.14,3460.80
42256.00,0.15,3595.20
42256.00,0.16,3561.60
42256.00,0.17,3628.80
42256.00,0.18,3494.40
42256.00,0.19,3494.40
42256.00,0.20,3696.00
42256.00,0.21,3696.00
42256.00,0.22,3763.20
42256.00,0.23,3763.20
42256.00,0.24,3830.40
42256.00,0.25,3864.00
42256.00,0.26,3897.60
42256.00,0.27,3998.40
42256.00,0.28,3964.80
42256.00,0.29,3931.20
42256.00,0.30,3998.40
42256.00,0.31,3998.40
42256.00,0.32,3964.80
42256.00,0.33,3998.40
42256.00,0.34,4099.20
42256.00,0.35,4099.20
42256.00,0.36,4166.40
42256.00,0.37,4032.00
42256.00,0.39,4065.60
42256.00,0.40,4132.80
42256.00,0.41,4132.80
42256.00,0.42,4166.40
42256.00,0.43,4065.60
42256.00,0.44,4132.80
42256.00,0.45,4132.80
42256.00,0.46,4032.00
42256.00,0.47,4166.40
42256.00,0.48,4233.60
42256.00,0.49,4200.00
42256.00,0.50,4267.20
42256.00,0.51,4267.20
42256.00,0.52,4200.00
42256.00,0.53,4200.00
42256.00,0.54,4065.60
42256.00,0.55,3964.80
42256.00,0.56,3964.80
42256.00,0.57,3964.80
42256.00,0.58,4334.40
42256.00,0.59,4569.60
42256.00,0.60,4569.60
42256.00,0.61,4502.40
42256.00,0.62,4166.40
42256.00,0.64,4032.00
42256.00,0.65,4468.80
42256.00,0.66,4468.80
42256.00,0.67,4536.00
42256.00,0.68,4368.00
42256.00,0.69,3998.40
42256.00,0.70,3796.80
42256.00,0.71,3763.20
42256.00,0.72,3864.00
42256.00,0.73,3729.60
42256.00,0.74,3729.60
42256.00,0.75,3763.20
42256.00,0.76,3729.60
42256.00,0.77,3696.00
42256.00,0.78,3729.60
42256.00,0.79,3595.20
42256.00,0.80,3696.00
42256.00,0.81,3662.40
42256.00,0.82,3763.20
42256.00,0.83,3796.80
42256.00,0.84,3763.20
42256.00,0.85,3729.60
42256.00,0.86,3729.60
42256.00,0.87,3696.00
42256.00,0.89,3595.20
42256.00,0.90,3628.80
42256.00,0.91,3595.20
42256.00,0.92,3595.20
42256.00,0.93,3628.80
42256.00,0.94,3595.20
42256.00,0.95,3528.00
42256.00,0.96,3528.00
42256.00,0.97,3494.40
42256.00,0.98,3494.40
42256.00,0.99,3393.60
42256.00,1.00,3360.00
42257.00,0.01,3360.00
42257.00,0.02,3225.60
42257.00,0.03,3259.20
42257.00,0.04,3360.00
42257.00,0.05,3292.80
42257.00,0.06,3393.60
42257.00,0.07,3326.40
42257.00,0.08,3360.00
42257.00,0.09,3427.20
42257.00,0.10,3360.00
42257.00,0.11,3326.40
42257.00,0.12,3360.00
42257.00,0.14,3393.60
42257.00,0.15,3460.80
42257.00,0.16,3494.40
42257.00,0.17,3427.20
42257.00,0.18,3494.40
42257.00,0.19,3528.00
42257.00,0.20,3494.40
42257.00,0.21,3528.00
42257.00,0.22,3696.00
42257.00,0.23,3729.60
42257.00,0.24,3763.20
42257.00,0.25,3864.00
42257.00,0.26,4267.20
42257.00,0.27,4435.20
42257.00,0.28,4468.80
42257.00,0.29,4368.00
42257.00,0.30,4233.60
42257.00,0.31,4200.00
42257.00,0.32,4435.20
42257.00,0.33,4536.00
42257.00,0.34,4603.20
42257.00,0.35,4502.40
42257.00,0.36,4166.40
42257.00,0.37,4267.20
42257.00,0.39,4334.40
42257.00,0.40,4233.60
42257.00,0.41,4267.20
42257.00,0.42,4267.20
42257.00,0.43,4502.40
42257.00,0.44,4771.20
42257.00,0.45,4536.00
42257.00,0.46,4771.20
42257.00,0.47,4838.40
42257.00,0.48,4804.80
42257.00,0.49,4368.00
42257.00,0.50,4368.00
42257.00,0.51,4435.20
42257.00,0.52,4334.40
42257.00,0.53,4368.00
42257.00,0.54,4300.80
42257.00,0.55,4233.60
42257.00,0.56,4233.60
42257.00,0.57,4368.00
42257.00,0.58,4603.20
42257.00,0.59,4502.40
42257.00,0.60,4502.40
42257.00,0.61,4468.80
42257.00,0.62,4132.80
42257.00,0.64,4099.20
42257.00,0.65,4032.00
42257.00,0.66,4032.00
42257.00,0.67,4065.60
42257.00,0.68,3931.20
42257.00,0.69,3830.40
42257.00,0.70,3830.40
42257.00,0.71,3763.20
42257.00,0.72,3763.20
42257.00,0.73,3796.80
42257.00,0.74,3729.60
42257.00,0.75,3696.00
42257.00,0.76,3662.40
42257.00,0.77,3696.00
42257.00,0.78,3595.20
42257.00,0.79,3528.00
42257.00,0.80,3460.80
42257.00,0.81,3494.40
42257.00,0.82,3494.40
42257.00,0.83,3561.60
42257.00,0.84,3561.60
42257.00,0.85,3628.80
42257.00,0.86,3528.00
42257.00,0.87,3460.80
42257.00,0.89,3360.00
42257.00,0.90,3393.60
42257.00,0.91,3326.40
42257.00,0.92,3292.80
42257.00,0.93,3292.80
42257.00,0.94,3292.80
42257.00,0.95,3225.60
42257.00,0.96,3259.20
42257.00,0.97,3259.20
42257.00,0.98,3259.20
42257.00,0.99,3192.00
42257.00,1.00,3225.60
42258.00,0.01,3158.40
42258.00,0.02,3124.80
42258.00,0.03,3124.80
42258.00,0.04,3091.20
42258.00,0.05,3091.20
42258.00,0.06,3091.20
42258.00,0.07,3024.00
42258.00,0.08,3057.60
42258.00,0.09,3057.60
42258.00,0.10,3091.20
42258.00,0.11,3124.80
42258.00,0.12,3091.20
42258.00,0.14,3124.80
42258.00,0.15,3225.60
42258.00,0.16,3158.40
42258.00,0.17,3158.40
42258.00,0.18,3158.40
42258.00,0.19,3158.40
42258.00,0.20,3158.40
42258.00,0.21,3158.40
42258.00,0.22,3259.20
42258.00,0.23,3360.00
42258.00,0.24,3360.00
42258.00,0.25,3360.00
42258.00,0.26,3494.40
42258.00,0.27,3460.80
42258.00,0.28,3427.20
42258.00,0.29,3561.60
42258.00,0.30,3964.80
42258.00,0.31,3897.60
42258.00,0.32,4032.00
42258.00,0.33,4065.60
42258.00,0.34,3864.00
42258.00,0.35,3864.00
42258.00,0.36,3931.20
42258.00,0.37,4267.20
42258.00,0.39,4368.00
42258.00,0.40,4435.20
42258.00,0.41,4401.60
42258.00,0.42,4132.80
42258.00,0.43,3931.20
42258.00,0.44,3931.20
42258.00,0.45,3830.40
42258.00,0.46,3830.40
42258.00,0.47,3796.80
42258.00,0.48,3796.80
42258.00,0.49,3796.80
42258.00,0.50,3897.60
42258.00,0.51,3830.40
42258.00,0.52,3796.80
42258.00,0.53,3796.80
42258.00,0.54,3729.60
42258.00,0.55,3696.00
42258.00,0.56,3696.00
42258.00,0.57,3729.60
42258.00,0.58,3729.60
42258.00,0.59,3729.60
42258.00,0.60,3696.00
42258.00,0.61,3696.00
42258.00,0.62,3696.00
42258.00,0.64,3696.00
42258.00,0.65,3729.60
42258.00,0.66,3696.00
42258.00,0.67,3696.00
42258.00,0.68,3628.80
42258.00,0.69,3561.60
42258.00,0.70,3561.60
42258.00,0.71,3528.00
42258.00,0.72,3460.80
42258.00,0.73,3460.80
42258.00,0.74,3427.20
42258.00,0.75,3393.60
42258.00,0.76,3360.00
42258.00,0.77,3360.00
42258.00,0.78,3326.40
42258.00,0.79,3292.80
42258.00,0.80,3326.40
42258.00,0.81,3360.00
42258.00,0.82,3292.80
42258.00,0.83,3259.20
42258.00,0.84,3259.20
42258.00,0.85,3158.40
42258.00,0.86,3024.00
42258.00,0.87,2889.60
42258.00,0.89,2688.00
42258.00,0.90,2654.40
42258.00,0.91,2553.60
42258.00,0.92,2587.20
42258.00,0.93,2587.20
42258.00,0.94,2520.00
42258.00,0.95,2587.20
42258.00,0.96,2520.00
42258.00,0.97,2553.60
42258.00,0.98,2520.00
42258.00,0.99,2520.00
42258.00,1.00,2520.00
42259.00,0.01,2486.40
42259.00,0.02,2385.60
42259.00,0.03,2419.20
42259.00,0.04,2318.40
42259.00,0.05,2284.80
42259.00,0.06,2284.80
42259.00,0.07,2251.20
42259.00,0.08,2284.80
42259.00,0.09,2284.80
42259.00,0.10,2284.80
42259.00,0.11,2284.80
42259.00,0.12,2352.00
42259.00,0.14,2318.40
42259.00,0.15,2318.40
42259.00,0.16,2318.40
42259.00,0.17,2318.40
42259.00,0.18,2352.00
42259.00,0.19,2352.00
42259.00,0.20,2385.60
42259.00,0.21,2385.60
42259.00,0.22,2385.60
42259.00,0.23,2385.60
42259.00,0.24,2318.40
42259.00,0.25,2318.40
42259.00,0.26,2318.40
42259.00,0.27,2352.00
42259.00,0.28,2352.00
42259.00,0.29,2318.40
42259.00,0.30,2318.40
42259.00,0.31,2318.40
42259.00,0.32,2318.40
42259.00,0.33,2352.00
42259.00,0.34,2385.60
42259.00,0.35,2452.80
42259.00,0.36,2520.00
42259.00,0.37,2553.60
42259.00,0.39,2587.20
42259.00,0.40,2654.40
42259.00,0.41,2620.80
42259.00,0.42,2654.40
42259.00,0.43,2688.00
42259.00,0.44,2721.60
42259.00,0.45,2654.40
42259.00,0.46,2587.20
42259.00,0.47,2688.00
42259.00,0.48,2688.00
42259.00,0.49,2587.20
42259.00,0.50,2553.60
42259.00,0.51,2553.60
42259.00,0.52,2587.20
42259.00,0.53,2587.20
42259.00,0.54,2620.80
42259.00,0.55,2587.20
42259.00,0.56,2620.80
42259.00,0.57,2620.80
42259.00,0.58,2587.20
42259.00,0.59,2654.40
42259.00,0.60,2587.20
42259.00,0.61,2620.80
42259.00,0.62,2553.60
42259.00,0.64,2620.80
42259.00,0.65,2620.80
42259.00,0.66,2587.20
42259.00,0.67,2620.80
42259.00,0.68,2587.20
42259.00,0.69,2587.20
42259.00,0.70,2587.20
42259.00,0.71,2553.60
42259.00,0.72,2553.60
42259.00,0.73,2553.60
42259.00,0.74,2587.20
42259.00,0.75,2553.60
42259.00,0.76,2486.40
42259.00,0.77,2553.60
42259.00,0.78,2553.60
42259.00,0.79,2452.80
42259.00,0.80,2520.00
42259.00,0.81,2520.00
42259.00,0.82,2452.80
42259.00,0.83,2486.40
42259.00,0.84,2486.40
42259.00,0.85,2452.80
42259.00,0.86,2452.80
42259.00,0.87,2419.20
42259.00,0.89,2419.20
42259.00,0.90,2385.60
42259.00,0.91,2385.60
42259.00,0.92,2419.20
42259.00,0.93,2385.60
42259.00,0.94,2385.60
42259.00,0.95,2419.20
42259.00,0.96,2385.60
42259.00,0.97,2419.20
42259.00,0.98,2352.00
42259.00,0.99,2318.40
42259.00,1.00,2217.60
42260.00,0.01,2217.60
42260.00,0.02,2251.20
42260.00,0.03,2217.60
42260.00,0.04,2184.00
42260.00,0.05,2184.00
42260.00,0.06,2217.60
42260.00,0.07,2251.20
42260.00,0.08,2217.60
42260.00,0.09,2217.60
42260.00,0.10,2217.60
42260.00,0.11,2217.60
42260.00,0.12,2251.20
42260.00,0.14,2184.00
42260.00,0.15,2150.40
42260.00,0.16,2150.40
42260.00,0.17,2083.20
42260.00,0.18,2184.00
42260.00,0.19,2150.40
42260.00,0.20,2184.00
42260.00,0.21,2184.00
42260.00,0.22,2116.80
42260.00,0.23,2150.40
42260.00,0.24,2150.40
42260.00,0.25,2150.40
42260.00,0.26,2184.00
42260.00,0.27,2184.00
42260.00,0.28,2116.80
42260.00,0.29,2116.80
42260.00,0.30,2150.40
42260.00,0.31,2116.80
42260.00,0.32,2217.60
42260.00,0.33,2318.40
42260.00,0.34,2318.40
42260.00,0.35,2318.40
42260.00,0.36,2318.40
42260.00,0.37,2318.40
42260.00,0.39,2385.60
42260.00,0.40,2318.40
42260.00,0.41,2419.20
42260.00,0.42,2385.60
42260.00,0.43,2385.60
42260.00,0.44,2385.60
42260.00,0.45,2419.20
42260.00,0.46,2385.60
42260.00,0.47,2419.20
42260.00,0.48,2452.80
42260.00,0.49,2486.40
42260.00,0.50,2318.40
42260.00,0.51,2284.80
42260.00,0.52,2251.20
42260.00,0.53,2251.20
42260.00,0.54,2284.80
42260.00,0.55,2284.80
42260.00,0.56,2284.80
42260.00,0.57,2352.00
42260.00,0.58,2217.60
42260.00,0.59,2284.80
42260.00,0.60,2318.40
42260.00,0.61,2284.80
42260.00,0.62,2251.20
42260.00,0.64,2284.80
42260.00,0.65,2284.80
42260.00,0.66,2284.80
42260.00,0.67,2284.80
42260.00,0.68,2251.20
42260.00,0.69,2318.40
42260.00,0.70,2251.20
42260.00,0.71,2251.20
42260.00,0.72,2217.60
42260.00,0.73,2251.20
42260.00,0.74,2251.20
42260.00,0.75,2251.20
42260.00,0.76,2184.00
42260.00,0.77,2184.00
42260.00,0.78,2251.20
42260.00,0.79,2184.00
42260.00,0.80,2184.00
42260.00,0.81,2217.60
42260.00,0.82,2284.80
42260.00,0.83,2251.20
42260.00,0.84,2318.40
42260.00,0.85,2318.40
42260.00,0.86,2284.80
42260.00,0.87,2318.40
42260.00,0.89,2419.20
42260.00,0.90,2587.20
42260.00,0.91,2755.20
42260.00,0.92,2788.80
42260.00,0.93,2822.40
42260.00,0.94,2822.40
42260.00,0.95,2856.00
42260.00,0.96,2822.40
42260.00,0.97,2889.60
42260.00,0.98,2889.60
42260.00,0.99,2856.00
42260.00,1.00,2856.00
42261.00,0.01,2788.80
42261.00,0.02,2788.80
42261.00,0.03,2822.40
42261.00,0.04,2889.60
42261.00,0.05,2822.40
42261.00,0.06,2788.80
42261.00,0.07,2788.80
42261.00,0.08,2788.80
42261.00,0.09,2755.20
42261.00,0.10,2788.80
42261.00,0.11,2788.80
42261.00,0.12,2889.60
42261.00,0.14,2889.60
42261.00,0.15,2889.60
42261.00,0.16,2923.20
42261.00,0.17,2889.60
42261.00,0.18,2956.80
42261.00,0.19,2990.40
42261.00,0.20,3024.00
42261.00,0.21,3192.00
42261.00,0.22,3158.40
42261.00,0.23,3192.00
42261.00,0.24,3259.20
42261.00,0.25,3326.40
42261.00,0.26,3393.60
42261.00,0.27,3561.60
42261.00,0.28,3628.80
42261.00,0.29,3662.40
42261.00,0.30,3696.00
42261.00,0.31,3628.80
42261.00,0.32,3662.40
42261.00,0.33,3662.40
42261.00,0.34,3628.80
42261.00,0.35,3763.20
42261.00,0.36,3763.20
42261.00,0.37,3796.80
42261.00,0.39,3796.80
42261.00,0.40,3964.80
42261.00,0.41,3864.00
42261.00,0.42,3864.00
42261.00,0.43,3897.60
42261.00,0.44,3964.80
42261.00,0.45,3830.40
42261.00,0.46,3864.00
42261.00,0.47,4065.60
42261.00,0.48,4065.60
42261.00,0.49,4099.20
42261.00,0.50,4166.40
42261.00,0.51,4200.00
42261.00,0.52,4166.40
42261.00,0.53,4099.20
42261.00,0.54,4032.00
42261.00,0.55,3964.80
42261.00,0.56,3964.80
42261.00,0.57,3998.40
42261.00,0.58,4032.00
42261.00,0.59,3964.80
42261.00,0.60,3931.20
42261.00,0.61,3864.00
42261.00,0.62,3931.20
42261.00,0.64,3897.60
42261.00,0.65,3964.80
42261.00,0.66,3931.20
42261.00,0.67,3931.20
42261.00,0.68,3796.80
42261.00,0.69,3796.80
42261.00,0.70,3763.20
42261.00,0.71,3729.60
42261.00,0.72,3729.60
42261.00,0.73,3696.00
42261.00,0.74,3696.00
42261.00,0.75,3696.00
42261.00,0.76,3662.40
42261.00,0.77,3595.20
42261.00,0.78,3628.80
42261.00,0.79,3628.80
42261.00,0.80,3595.20
42261.00,0.81,3595.20
42261.00,0.82,3662.40
42261.00,0.83,3729.60
42261.00,0.84,3696.00
42261.00,0.85,3628.80
42261.00,0.86,3628.80
42261.00,0.87,3561.60
42261.00,0.89,3528.00
42261.00,0.90,3528.00
42261.00,0.91,3460.80
42261.00,0.92,3427.20
42261.00,0.93,3494.40
42261.00,0.94,3494.40
42261.00,0.95,3494.40
42261.00,0.96,3393.60
42261.00,0.97,3393.60
42261.00,0.98,3259.20
42261.00,0.99,3259.20
42261.00,1.00,3259.20
42262.00,0.01,3292.80
42262.00,0.02,3225.60
42262.00,0.03,3292.80
42262.00,0.04,3360.00
42262.00,0.05,3225.60
42262.00,0.06,3192.00
42262.00,0.07,3292.80
42262.00,0.08,3292.80
42262.00,0.09,3292.80
42262.00,0.10,3326.40
42262.00,0.11,3326.40
42262.00,0.12,3292.80
42262.00,0.14,3360.00
42262.00,0.15,3360.00
42262.00,0.16,3393.60
42262.00,0.17,3360.00
42262.00,0.18,3460.80
42262.00,0.19,3460.80
42262.00,0.20,3595.20
42262.00,0.21,3528.00
42262.00,0.22,3528.00
42262.00,0.23,3662.40
42262.00,0.24,3763.20
42262.00,0.25,3696.00
42262.00,0.26,3830.40
42262.00,0.27,3763.20
42262.00,0.28,4166.40
42262.00,0.29,3796.80
42262.00,0.30,3864.00
42262.00,0.31,3864.00
42262.00,0.32,3897.60
42262.00,0.33,3796.80
42262.00,0.34,3931.20
42262.00,0.35,3998.40
42262.00,0.36,3964.80
42262.00,0.37,4099.20
42262.00,0.39,4200.00
42262.00,0.40,4233.60
42262.00,0.41,4065.60
42262.00,0.42,4099.20
42262.00,0.43,4099.20
42262.00,0.44,4200.00
42262.00,0.45,4132.80
42262.00,0.46,3998.40
42262.00,0.47,4065.60
42262.00,0.48,4166.40
42262.00,0.49,4200.00
42262.00,0.50,4334.40
42262.00,0.51,4132.80
42262.00,0.52,4166.40
42262.00,0.53,4065.60
42262.00,0.54,3998.40
42262.00,0.55,3897.60
42262.00,0.56,3964.80
42262.00,0.57,4166.40
42262.00,0.58,4200.00
42262.00,0.59,4200.00
42262.00,0.60,4233.60
42262.00,0.61,4200.00
42262.00,0.62,4099.20
42262.00,0.64,4099.20
42262.00,0.65,4032.00
42262.00,0.66,3964.80
42262.00,0.67,3964.80
42262.00,0.68,3864.00
42262.00,0.69,3830.40
42262.00,0.70,3729.60
42262.00,0.71,3763.20
42262.00,0.72,3696.00
42262.00,0.73,3696.00
42262.00,0.74,3628.80
42262.00,0.75,3628.80
42262.00,0.76,3561.60
42262.00,0.77,3561.60
42262.00,0.78,3494.40
42262.00,0.79,3494.40
42262.00,0.80,3460.80
42262.00,0.81,3494.40
42262.00,0.82,3528.00
42262.00,0.83,3628.80
42262.00,0.84,3561.60
42262.00,0.85,3561.60
42262.00,0.86,3460.80
42262.00,0.87,3360.00
42262.00,0.89,3292.80
42262.00,0.90,3326.40
42262.00,0.91,3292.80
42262.00,0.92,3292.80
42262.00,0.93,3326.40
42262.00,0.94,3326.40
42262.00,0.95,3292.80
42262.00,0.96,3225.60
42262.00,0.97,3225.60
42262.00,0.98,3225.60
42262.00,0.99,3192.00
42262.00,1.00,3192.00
42263.00,0.01,3158.40
42263.00,0.02,3158.40
42263.00,0.03,3225.60
42263.00,0.04,3124.80
42263.00,0.05,3192.00
42263.00,0.06,3158.40
42263.00,0.07,3192.00
42263.00,0.08,3158.40
42263.00,0.09,3124.80
42263.00,0.10,3158.40
42263.00,0.11,3259.20
42263.00,0.12,3259.20
42263.00,0.14,3259.20
42263.00,0.15,3326.40
42263.00,0.16,3393.60
42263.00,0.17,3326.40
42263.00,0.18,3427.20
42263.00,0.19,3393.60
42263.00,0.20,3393.60
42263.00,0.21,3360.00
42263.00,0.22,3393.60
42263.00,0.23,3561.60
42263.00,0.24,3662.40
42263.00,0.25,3696.00
42263.00,0.26,3662.40
42263.00,0.27,3796.80
42263.00,0.28,3897.60
42263.00,0.29,4132.80
42263.00,0.30,4166.40
42263.00,0.31,3830.40
42263.00,0.32,3864.00
42263.00,0.33,3964.80
42263.00,0.34,3998.40
42263.00,0.35,4065.60
42263.00,0.36,4200.00
42263.00,0.37,4099.20
42263.00,0.39,4099.20
42263.00,0.40,4267.20
42263.00,0.41,4603.20
42263.00,0.42,4569.60
42263.00,0.43,4267.20
42263.00,0.44,4267.20
42263.00,0.45,4132.80
42263.00,0.46,4200.00
42263.00,0.47,4200.00
42263.00,0.48,4300.80
42263.00,0.49,4334.40
42263.00,0.50,4300.80
42263.00,0.51,4233.60
42263.00,0.52,4300.80
42263.00,0.53,4233.60
42263.00,0.54,4200.00
42263.00,0.55,4166.40
42263.00,0.56,4166.40
42263.00,0.57,4200.00
42263.00,0.58,4166.40
42263.00,0.59,4166.40
42263.00,0.60,4166.40
42263.00,0.61,4166.40
42263.00,0.62,4200.00
42263.00,0.64,4166.40
42263.00,0.65,4200.00
42263.00,0.66,4132.80
42263.00,0.67,4233.60
42263.00,0.68,4132.80
42263.00,0.69,4032.00
42263.00,0.70,3998.40
42263.00,0.71,3964.80
42263.00,0.72,3864.00
42263.00,0.73,3763.20
42263.00,0.74,3729.60
42263.00,0.75,3763.20
42263.00,0.76,3763.20
42263.00,0.77,3696.00
42263.00,0.78,3628.80
42263.00,0.79,3561.60
42263.00,0.80,3595.20
42263.00,0.81,3628.80
42263.00,0.82,3628.80
42263.00,0.83,3662.40
42263.00,0.84,3696.00
42263.00,0.85,3662.40
42263.00,0.86,3595.20
42263.00,0.87,3494.40
42263.00,0.89,3360.00
42263.00,0.90,3460.80
42263.00,0.91,3460.80
42263.00,0.92,3494.40
42263.00,0.93,3528.00
42263.00,0.94,3528.00
42263.00,0.95,3494.40
42263.00,0.96,3427.20
42263.00,0.97,3393.60
42263.00,0.98,3259.20
42263.00,0.99,3292.80
42263.00,1.00,3259.20
42264.00,0.01,3259.20
42264.00,0.02,3225.60
42264.00,0.03,3225.60
42264.00,0.04,3259.20
42264.00,0.05,3259.20
42264.00,0.06,3292.80
42264.00,0.07,3292.80
42264.00,0.08,3259.20
42264.00,0.09,3292.80
42264.00,0.10,3360.00
42264.00,0.11,3360.00
42264.00,0.12,3326.40
42264.00,0.14,3393.60
42264.00,0.15,3427.20
42264.00,0.16,3460.80
42264.00,0.17,3494.40
42264.00,0.18,3595.20
42264.00,0.19,3528.00
42264.00,0.20,3628.80
42264.00,0.21,3595.20
42264.00,0.22,3662.40
42264.00,0.23,3662.40
42264.00,0.24,3763.20
42264.00,0.25,3864.00
42264.00,0.26,3897.60
42264.00,0.27,3897.60
42264.00,0.28,3931.20
42264.00,0.29,4065.60
42264.00,0.30,3998.40
42264.00,0.31,3998.40
42264.00,0.32,4032.00
42264.00,0.33,3931.20
42264.00,0.34,3931.20
42264.00,0.35,3964.80
42264.00,0.36,3998.40
42264.00,0.37,3931.20
42264.00,0.39,3897.60
42264.00,0.40,3897.60
42264.00,0.41,3897.60
42264.00,0.42,4032.00
42264.00,0.43,4132.80
42264.00,0.44,4065.60
42264.00,0.45,4032.00
42264.00,0.46,3964.80
42264.00,0.47,3964.80
42264.00,0.48,3998.40
42264.00,0.49,4099.20
42264.00,0.50,4099.20
42264.00,0.51,3998.40
42264.00,0.52,3964.80
42264.00,0.53,4032.00
42264.00,0.54,3931.20
42264.00,0.55,3897.60
42264.00,0.56,3864.00
42264.00,0.57,3931.20
42264.00,0.58,3964.80
42264.00,0.59,4032.00
42264.00,0.60,3998.40
42264.00,0.61,3998.40
42264.00,0.62,4233.60
42264.00,0.64,4200.00
42264.00,0.65,4166.40
42264.00,0.66,4099.20
42264.00,0.67,4200.00
42264.00,0.68,4032.00
42264.00,0.69,3964.80
42264.00,0.70,4032.00
42264.00,0.71,4032.00
42264.00,0.72,3998.40
42264.00,0.73,3931.20
42264.00,0.74,3864.00
42264.00,0.75,3864.00
42264.00,0.76,3796.80
42264.00,0.77,3796.80
42264.00,0.78,3796.80
42264.00,0.79,3696.00
42264.00,0.80,3662.40
42264.00,0.81,3763.20
42264.00,0.82,3763.20
42264.00,0.83,3763.20
42264.00,0.84,3696.00
42264.00,0.85,3696.00
42264.00,0.86,3696.00
42264.00,0.87,3628.80
42264.00,0.89,3494.40
42264.00,0.90,3528.00
42264.00,0.91,3628.80
42264.00,0.92,3528.00
42264.00,0.93,3460.80
42264.00,0.94,3460.80
42264.00,0.95,3427.20
42264.00,0.96,3360.00
42264.00,0.97,3292.80
42264.00,0.98,3326.40
42264.00,0.99,3259.20
42264.00,1.00,3259.20
42265.00,0.01,3225.60
42265.00,0.02,3124.80
42265.00,0.03,3192.00
42265.00,0.04,3225.60
42265.00,0.05,3259.20
42265.00,0.06,3225.60
42265.00,0.07,3225.60
42265.00,0.08,3192.00
42265.00,0.09,3259.20
42265.00,0.10,3259.20
42265.00,0.11,3225.60
42265.00,0.12,3259.20
42265.00,0.14,3158.40
42265.00,0.15,3225.60
42265.00,0.16,3259.20
42265.00,0.17,3259.20
42265.00,0.18,3292.80
42265.00,0.19,3292.80
42265.00,0.20,3393.60
42265.00,0.21,3360.00
42265.00,0.22,3494.40
42265.00,0.23,3662.40
42265.00,0.24,3628.80
42265.00,0.25,3628.80
42265.00,0.26,3696.00
42265.00,0.27,3696.00
42265.00,0.28,3830.40
42265.00,0.29,3763.20
42265.00,0.30,3796.80
42265.00,0.31,3796.80
42265.00,0.32,3763.20
42265.00,0.33,3830.40
42265.00,0.34,3864.00
42265.00,0.35,3931.20
42265.00,0.36,3931.20
42265.00,0.37,3931.20
42265.00,0.39,3931.20
42265.00,0.40,3964.80
42265.00,0.41,3931.20
42265.00,0.42,3931.20
42265.00,0.43,3964.80
42265.00,0.44,3897.60
42265.00,0.45,3931.20
42265.00,0.46,3897.60
42265.00,0.47,3864.00
42265.00,0.48,3998.40
42265.00,0.49,3998.40
42265.00,0.50,3964.80
42265.00,0.51,3931.20
42265.00,0.52,3964.80
42265.00,0.53,3931.20
42265.00,0.54,3864.00
42265.00,0.55,3763.20
42265.00,0.56,3763.20
42265.00,0.57,3830.40
42265.00,0.58,3763.20
42265.00,0.59,3830.40
42265.00,0.60,3864.00
42265.00,0.61,3830.40
42265.00,0.62,3931.20
42265.00,0.64,3931.20
42265.00,0.65,3931.20
42265.00,0.66,3931.20
42265.00,0.67,3931.20
42265.00,0.68,3897.60
42265.00,0.69,3796.80
42265.00,0.70,3763.20
42265.00,0.71,3796.80
42265.00,0.72,3662.40
42265.00,0.73,3662.40
42265.00,0.74,3696.00
42265.00,0.75,3628.80
42265.00,0.76,3595.20
42265.00,0.77,3595.20
42265.00,0.78,3595.20
42265.00,0.79,3628.80
42265.00,0.80,3561.60
42265.00,0.81,3494.40
42265.00,0.82,3494.40
42265.00,0.83,3528.00
42265.00,0.84,3460.80
42265.00,0.85,3427.20
42265.00,0.86,3292.80
42265.00,0.87,3192.00
42265.00,0.89,3024.00
42265.00,0.90,2856.00
42265.00,0.91,2822.40
42265.00,0.92,2788.80
42265.00,0.93,2788.80
42265.00,0.94,2822.40
42265.00,0.95,2788.80
42265.00,0.96,2721.60
42265.00,0.97,2788.80
42265.00,0.98,2688.00
42265.00,0.99,2755.20
42265.00,1.00,2721.60
42266.00,0.01,2721.60
42266.00,0.02,2688.00
42266.00,0.03,2755.20
42266.00,0.04,2755.20
42266.00,0.05,2688.00
42266.00,0.06,2721.60
42266.00,0.07,2721.60
42266.00,0.08,2688.00
42266.00,0.09,2620.80
42266.00,0.10,2520.00
42266.00,0.11,2587.20
42266.00,0.12,2587.20
42266.00,0.14,2553.60
42266.00,0.15,2520.00
42266.00,0.16,2520.00
42266.00,0.17,2620.80
42266.00,0.18,2620.80
42266.00,0.19,2654.40
42266.00,0.20,2721.60
42266.00,0.21,2755.20
42266.00,0.22,2788.80
42266.00,0.23,2822.40
42266.00,0.24,2822.40
42266.00,0.25,2788.80
42266.00,0.26,2755.20
42266.00,0.27,2755.20
42266.00,0.28,2788.80
42266.00,0.29,2822.40
42266.00,0.30,2822.40
42266.00,0.31,2822.40
42266.00,0.32,2788.80
42266.00,0.33,2721.60
42266.00,0.34,2755.20
42266.00,0.35,2822.40
42266.00,0.36,2856.00
42266.00,0.37,2822.40
42266.00,0.39,2822.40
42266.00,0.40,2856.00
42266.00,0.41,2889.60
